t ke gpe 
0.615 0.00275565 -1.24978
0.6175 0.00276713 -1.24978
0.62 0.00277974 -1.24978
0.6225 0.00279202 -1.24978
0.625 0.00280513 -1.24977
0.6275 0.00281721 -1.24977
0.63 0.00282718 -1.24977
0.6325 0.00283495 -1.24977
0.635 0.00284931 -1.24977
0.6375 0.00286288 -1.24977
0.64 0.00287535 -1.24976
0.6425 0.00288468 -1.24976
0.645 0.00289688 -1.24976
0.6475 0.00290927 -1.24976
0.65 0.00291895 -1.24976
0.6525 0.00293387 -1.24976
0.655 0.00294784 -1.24976
0.6575 0.00295731 -1.24975
0.66 0.00296264 -1.24975
0.6625 0.00296693 -1.24975
0.665 0.00298177 -1.24975
0.6675 0.00299352 -1.24975
0.67 0.00300564 -1.24975
0.6725 0.00301885 -1.24974
0.675 0.00303189 -1.24974
0.6775 0.00304038 -1.24974
0.68 0.00304955 -1.24974
0.6825 0.00306277 -1.24974
0.685 0.00307429 -1.24974
0.6875 0.00308797 -1.24974
0.69 0.0030985 -1.24973
0.6925 0.00311171 -1.24973
0.695 0.00312392 -1.24973
0.6975 0.00313514 -1.24973
0.7 0.0031473 -1.24973
0.7025 0.00315791 -1.24972
0.705 0.00316946 -1.24972
0.7075 0.0031797 -1.24972
0.71 0.00319235 -1.24972
0.7125 0.00320191 -1.24972
0.715 0.00321523 -1.24972
0.7175 0.00322383 -1.24971
0.72 0.00323346 -1.24971
0.7225 0.00324458 -1.24971
0.725 0.00325494 -1.24971
0.7275 0.00326669 -1.24971
0.73 0.00327668 -1.24971
0.7325 0.00328888 -1.24971
0.735 0.00329737 -1.2497
0.7375 0.0033107 -1.2497
0.74 0.00331932 -1.2497
0.7425 0.00333321 -1.2497
0.745 0.00334097 -1.2497
0.7475 0.00335618 -1.2497
0.75 0.00336694 -1.24969
0.7525 0.00337712 -1.24969
0.755 0.00338824 -1.24969
0.7575 0.00339826 -1.24969
0.76 0.00341012 -1.24969
0.7625 0.00341976 -1.24969
0.765 0.00343196 -1.24969
0.7675 0.0034411 -1.24968
0.77 0.00345383 -1.24968
0.7725 0.0034613 -1.24968
0.775 0.00347663 -1.24968
0.7775 0.00348429 -1.24968
0.78 0.0035002 -1.24968
0.7825 0.0035096 -1.24968
0.785 0.00351851 -1.24967
0.7875 0.00352796 -1.24967
0.79 0.00353632 -1.24967
0.7925 0.00354553 -1.24967
0.795 0.00355339 -1.24967
0.7975 0.0035624 -1.24967
0.8 0.00356978 -1.24967
0.8025 0.00357256 -1.24967
0.805 0.00357946 -1.24967
0.8075 0.00358507 -1.24966
0.81 0.00359147 -1.24966
0.8125 0.00360004 -1.24966
0.815 0.00360592 -1.24966
0.8175 0.00361495 -1.24966
0.82 0.00362028 -1.24966
0.8225 0.00362944 -1.24966
0.825 0.0036342 -1.24966
0.8275 0.00364356 -1.24966
0.83 0.00364772 -1.24966
0.8325 0.00365733 -1.24965
0.835 0.00366086 -1.24965
0.8375 0.00367075 -1.24965
0.84 0.00367361 -1.24965
0.8425 0.00368381 -1.24965
0.845 0.00368603 -1.24965
0.8475 0.00369682 -1.24965
0.85 0.00367912 -1.24965
0.8525 0.00368477 -1.24965
0.855 0.00369069 -1.24965
0.8575 0.00369651 -1.24965
0.86 0.00370229 -1.24965
0.8625 0.00370787 -1.24965
0.865 0.0037135 -1.24965
0.8675 0.00371894 -1.24965
0.87 0.0037244 -1.24964
0.8725 0.00373116 -1.24964
0.875 0.00373644 -1.24964
0.8775 0.00374152 -1.24964
0.88 0.00374663 -1.24964
0.8825 0.00375154 -1.24964
0.885 0.00375402 -1.24964
0.8875 0.00375897 -1.24964
0.89 0.00376373 -1.24964
0.8925 0.00376829 -1.24964
0.895 0.00377288 -1.24964
0.8975 0.00376748 -1.24964
0.9 0.00376237 -1.24964
0.9025 0.00376716 -1.24964
0.905 0.00376062 -1.24964
0.9075 0.0037647 -1.24964
0.91 0.00376877 -1.24964
0.9125 0.00377267 -1.24964
0.915 0.00377656 -1.24964
0.9175 0.00378029 -1.24964
0.92 0.003784 -1.24964
0.9225 0.00378115 -1.24964
0.925 0.00378468 -1.24964
0.9275 0.00378807 -1.24964
0.93 0.00379141 -1.24964
0.9325 0.00379462 -1.24964
0.935 0.00379777 -1.24964
0.9375 0.0038008 -1.24964
0.94 0.00380376 -1.24964
0.9425 0.00380661 -1.24964
0.945 0.00380939 -1.24964
0.9475 0.00381206 -1.24964
0.95 0.00381466 -1.24964
0.9525 0.00381715 -1.24964
0.955 0.00381956 -1.24964
0.9575 0.00382187 -1.24965
0.96 0.00382027 -1.24965
0.9625 0.00382238 -1.24965
0.965 0.00382447 -1.24965
0.9675 0.00382639 -1.24965
0.97 0.00382823 -1.24965
0.9725 0.00382996 -1.24965
0.975 0.0038316 -1.24965
0.9775 0.00383174 -1.24965
